Id,Name,DisplayName,PlantName,Latitude,Longitude,Country,CountryCode,Status,ReactorType,ReactorModel,ConstructionStartAt,OperationalFrom,OperationalTo,Capacity,Operator,LastUpdatedAt,Source,IAEAId,WnaUrl
933,SAN ONOFRE-1,San Onofre-1,San Onofre,33.3678,-117.556,United States,US,Shutdown,PWR,PWR,1964-05-01,1968-01-01,1992-11-30,436,Southern California Edison Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/san-onofre-1
934,SAN ONOFRE-2,San Onofre-2,San Onofre,33.3673,-117.556,United States,US,Shutdown,PWR,CE (2-loop) DRYAMB,1974-03-01,1983-08-08,2013-06-07,1070,Southern California Edison Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/san-onofre-2
935,SAN ONOFRE-3,San Onofre-3,San Onofre,33.3668,-117.556,United States,US,Shutdown,PWR,CE (2-loop) DRYAMB,1974-03-01,1984-04-01,2013-06-07,1070,Southern California Edison Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/san-onofre-3
936,SAXTON,Saxton,Saxton,40.226944,-78.241944,United States,US,Shutdown,PWR,25,1960-01-01,1967-03-01,1972-05-01,3,Saxton Nuclear Experimental Reactor Corporation,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/saxton
937,SEABROOK-1,Seabrook-1,Seabrook,42.8974,-70.8493,United States,US,Operational,PWR,W (4-loop) DRYAMB,1976-07-07,1990-08-19,,1149,"Nextera Energy Resources, Llc",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/seabrook-1
938,SEQUOYAH-1,Sequoyah-1,Sequoyah,35.2277,-85.0936,United States,US,Operational,PWR,W (4-loop) ICECND,1970-05-27,1981-07-01,,1148,Tennessee Valley Authority,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/sequoyah-1
939,SEQUOYAH-2,Sequoyah-2,Sequoyah,35.2272,-85.0936,United States,US,Operational,PWR,W (4-loop) (ICECND),1970-05-27,1982-06-01,,1148,Tennessee Valley Authority,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/sequoyah-2
940,HARRIS-1,Harris-1,Shearon Harris,35.6349,-78.9548,United States,US,Operational,PWR,W (3-loop) DRYAMB,1978-01-28,1987-05-02,,900,Progress Energy,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/harris-1
941,SHIPPINGPORT,Shippingport,Shippingport,40.621111,-80.435278,United States,US,Shutdown,PWR,PLWBR,1954-01-01,1958-05-26,1982-10-01,60,Department Of Energy And Duquesne Light Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/shippingport
942,SHOREHAM,Shoreham,Shoreham,40.9603,-72.8658,United States,US,Shutdown,BWR,-,1972-11-01,1986-08-01,1989-06-28,809,Long Island Power Authority,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/shoreham
943,SOUTH TEXAS-1,South Texas-1,South Texas,28.7967,-96.0444,United States,US,Operational,PWR,W (4-loop),1975-12-22,1988-08-25,,1250,STP Nuclear Operating Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/south-texas-project-1
944,SOUTH TEXAS-2,South Texas-2,South Texas,28.7962,-96.0444,United States,US,Operational,PWR,W (4-loop) DRYAMB,1975-12-22,1989-06-19,,1250,STP Nuclear Operating Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/south-texas-project-2
945,ST. LUCIE-1,St. Lucie-1,St. Lucie,27.3484,-80.2439,United States,US,Operational,PWR,COMB CE DRYAMB,1970-07-01,1976-12-21,,830,Florida Power & Light Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/st.-lucie-1
946,ST. LUCIE-2,St. Lucie-2,St. Lucie,27.3484,-80.2438,United States,US,Operational,PWR,COMB CE DRYAMB,1977-06-02,1983-08-08,,830,Florida Power & Light Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/st.-lucie-2
947,SURRY-1,Surry-1,Surry,37.1664,-76.7003,United States,US,Operational,PWR,W (3-loop) DRYSUB,1968-06-25,1972-12-22,,788,Dominion Energy,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/surry-1
948,SURRY-2,Surry-2,Surry,37.1659,-76.7003,United States,US,Operational,PWR,W (3-loop) DRYSUB,1968-06-25,1973-05-01,,788,Dominion Energy,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/surry-2
949,SUSQUEHANNA-1,Susquehanna-1,Susquehanna,41.0929,-76.1428,United States,US,Operational,BWR,BWR-4 (Mark 2),1973-11-02,1983-06-08,,1065,PPL Susquehanna LLC,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/susquehanna-1
950,SUSQUEHANNA-2,Susquehanna-2,Susquehanna,41.0924,-76.1428,United States,US,Operational,BWR,BWR-4 (Mark 2),1973-11-02,1985-02-12,,1065,PPL Susquehanna LLC,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/susquehanna-2
951,THREE MILE ISLAND-1,Three Mile Island-1,Three Mile Island,40.1539,-76.727,United States,US,Shutdown,PWR,B&W; (L-loop),1968-05-18,1974-09-02,2019-09-20,819,"Exelon Generation Co., Llc",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/three-mile-island-1
952,THREE MILE ISLAND-2,Three Mile Island-2,Three Mile Island,40.1539,-76.726,United States,US,Shutdown,PWR,PWR,1969-11-01,1978-12-30,1979-03-28,906,General Public Utilities (Owned By Firstenergy Corp.),2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/three-mile-island-2
953,TROJAN,Trojan,Trojan,46.04,-122.887,United States,US,Shutdown,PWR,,1970-02-01,1976-05-20,1992-11-09,1130,Portland General Electric Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/trojan
954,TURKEY POINT-3,Turkey Point-3,Turkey Point,25.4346,-80.3301,United States,US,Operational,PWR,W (3-loop) DRYAMB,1967-04-27,1972-12-14,,693,Florida Power & Light Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/turkey-point-3
955,TURKEY POINT-4,Turkey Point-4,Turkey Point,25.4346,-80.3291,United States,US,Operational,PWR,W (3-loop) DRYAMB,1967-04-27,1973-09-07,,693,Florida Power & Light Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/turkey-point-4
956,GE VALLECITOS,Vallecitos,Vallecitos,37.6126,-121.838,United States,US,Shutdown,BWR,25,1956-01-01,1957-10-19,1963-12-09,24,General Electric,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/vallecitos
957,VERMONT YANKEE,Vermont Yankee,Vermont Yankee,42.7787,-72.5143,United States,US,Shutdown,BWR,BWR-4 (Mark 1),1967-12-11,1972-11-30,2014-12-29,514,"Entergy Nuclear Operations, Inc.",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/vermont-yankee
958,SUMMER-1,Virgil C. Summer 1,Virgil C. Summer,34.2985,-81.3138,United States,US,Operational,PWR,W (3-loop) DRYAMB,1973-03-21,1984-01-01,,900,South Carolina Electric & Gas Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/virgil-c.-summer-1
959,VOGTLE-1,Vogtle-1,Vogtle,33.1425,-81.7596,United States,US,Operational,PWR,W (4-loop) DRYAMB,1976-08-01,1987-06-01,,1122,"Southern Nuclear Operating Company, Inc.",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/vogtle-1
960,VOGTLE-2,Vogtle-2,Vogtle,33.142,-81.7596,United States,US,Operational,PWR,W (4-loop) DRYAMB,1976-08-01,1989-05-20,,1101,"Southern Nuclear Operating Company, Inc.",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/vogtle-2
961,VOGTLE-3,Vogtle-3,Vogtle,33.14269,-81.76824,United States,US,Operational,PWR,AP1000,2013-03-02,2023-07-31,,1117,"Southern Nuclear Operating Company, Inc.",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/vogtle-3
962,VOGTLE-4,Vogtle-4,Vogtle,33.1399,-81.7712,United States,US,Operational,PWR,AP1000,2013-11-19,2024-04-29,,1117,"Southern Nuclear Operating Company, Inc.",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/vogtle-4
963,WATERFORD-3,Waterford-3,Waterford,29.9944,-90.4708,United States,US,Operational,PWR,CE (2-loop),1974-11-14,1985-09-24,,1104,"Entergy Nuclear Operations, Inc.",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/waterford-3
964,WATTS BAR-1,Watts Bar-1,Watts Bar,35.601,-84.7893,United States,US,Operational,PWR,W (4-loop) (ICECND),1973-07-20,1996-05-27,,1218,Tennessee Valley Authority,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/watts-bar-1
965,WATTS BAR-2,Watts Bar-2,Watts Bar,35.6005,-84.7893,United States,US,Operational,PWR,W (4-loop) (ICECND),1973-09-01,2016-10-19,,1165,Tennessee Valley Authority,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/watts-bar-2
966,WOLF CREEK,Wolf Creek,Wolf Creek,38.2392,-95.6905,United States,US,Operational,PWR,W (4-loop),1977-05-31,1985-09-03,,1170,Wolf Creek Nuclear Operating Corp.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/wolf-creek
967,YANKEE NPS,Yankee NPS,Yankee Rowe,42.7282,-72.9288,United States,US,Shutdown,PWR,PWR,1957-11-01,1961-07-01,1991-10-01,175,Yankee Atomic Electric Co.,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/yankee-nps
968,ZION-1,Zion-1,Zion,42.4458,-87.801,United States,US,Shutdown,PWR,W (4-loop),1968-12-01,1973-12-31,1998-02-13,1040,"Exelon Generation Co., Llc",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/zion-1
969,ZION-2,Zion-2,Zion,42.4458,-87.8,United States,US,Shutdown,PWR,W (4-loop),1968-12-01,1974-09-17,1998-02-13,1040,"Exelon Generation Co., Llc",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/zion-2
1081,Jizzakh SMR-2,Jizzakh SMR-2,Jizzah,40.7093219906222,67.1582170759424,Uzbekistan,UZ,Planned,,,,,,55,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1083,Kozloduy-7,Kozloduy-7,Kozloduy,43.744616666666666,23.77508333333333,Bulgaria,BG,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1084,Kozloduy-8,Kozloduy-8,Kozloduy,43.744616666666666,23.77508333333333,Bulgaria,BG,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1085,Darlington SMR,Darlington SMR,Darlington,43.866249999999994,-78.7244,Canada,CA,Planned,,,,,,300,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1086,POINT LEPREAU,Point Lepreau,Point Lepreau,45.068,-66.4554,Canada,CA,Operational,PHWR,CANDU 6,1975-05-01,1983-02-01,,660,Energie NB Power,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/point-lepreau
1087,Bailong-2,Bailong-2,Bailong,21.61474609,108.3032305,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1088,Liaoning,Liaoning,Bohai Shipyard FNPP,40.7229262184332,120.988582131955,China,CN,Planned,,,,,,60,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1089,CHANGJIANG-2,Changjiang-2,Changjiang,19.460492,108.897163,China,CN,Operational,PWR,CNP-600,2010-11-21,2016-08-12,,601,Hainan Nuclear Power Company,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/changjiang-2
1090,Fangchenggang-5,Fangchenggang-5,Fangchenggang,21.6702067,108.56047050000001,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1091,Fangchenggang-6,Fangchenggang-6,Fangchenggang,21.6702067,108.56047050000001,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1092,Haixing-1,Haixing-1,Haixing,38.1349819470766,117.72205272731,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1093,Haixing-2,Haixing-2,Haixing,38.1349819470766,117.72205272731,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1094,Haiyang-5,Haiyang-5,Haiyang,36.71045,121.38325,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1095,Haiyang-6,Haiyang-6,Haiyang,36.71045,121.38325,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1096,Jinqimen-2,Jinqimen-2,Jinqimen,29.0557908,121.8245744,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1097,Laiyang-1,Laiyang-1,Laiyang,36.9795541204639,120.714960900818,China,CN,Planned,,,,,,1500,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1098,Laiyang-2,Laiyang-2,Laiyang,36.9795541204639,120.714960900818,China,CN,Planned,,,,,,1500,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1099,Lufeng-3,Lufeng-3,Lufeng,22.745233,115.8158905,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1100,Lufeng-4,Lufeng-4,Lufeng,22.745233,115.8158905,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1101,San'ao 4,San'ao 4,San'ao,27.201487,120.5179736,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1102,San'ao 5,San'ao 5,San'ao,27.201487,120.5179736,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1103,San'ao 6,San'ao 6,San'ao,27.201487,120.5179736,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1104,Sanmen-5,Sanmen-5,Sanmen,29.1011,121.64949999999999,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1105,Sanmen-6,Sanmen-6,Sanmen,29.1011,121.64949999999999,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1106,Shidaowan-3,Shidaowan-3,Shidaowan,36.969647648,122.52197149999999,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1107,Shidaowan-4,Shidaowan-4,Shidaowan,36.969647648,122.52197149999999,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1108,Taipingling-4,Taipingling-4,Taipingling,22.69422608666667,114.98546586666667,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1109,Taishan-3,Taishan-3,Taishan,21.9208845,112.97981,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1110,Taishan-4,Taishan-4,Taishan,21.9208845,112.97981,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1111,Xianning-1,Xianning-1,Xianning,29.8723287545516,114.324426943037,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1112,Xianning-2,Xianning-2,Xianning,29.8723287545516,114.324426943037,China,CN,Planned,,,,,,1250,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1113,XIAPU-1,Xiapu-1,Xiapu,26.803611,120.155,China,CN,Under Construction,FBR,CFR-600,2017-12-29,,,600,China National Nuclear Corporation,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/xiapu-1
1114,Xiapu-3,Xiapu-3,Xiapu,26.803611,120.15700000000001,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1115,Xiapu-4,Xiapu-4,Xiapu,26.803611,120.15700000000001,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1116,Xiapu-5,Xiapu-5,Xiapu,26.803611,120.15700000000001,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1117,Xiapu-6,Xiapu-6,Xiapu,26.803611,120.15700000000001,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1118,Xin'an-1,Xin'an-1,Xin'an,36.62338134,120.9617034,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1119,Xin'an-2,Xin'an-2,Xin'an,36.62338134,120.9617034,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1120,XUWEI-1,Xuwei-1,Xuwei,34.4900887,119.4596369,China,CN,Under Construction,PWR,Hualong One,2026-01-16,,,1116,CNNC,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/xuwei-1
1121,Xuwei-2,Xuwei-2,Xuwei,34.48815232,119.4586599,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1122,Zhaoyuan-2,Zhaoyuan-2,Zhaoyuan,37.49553005,120.3587017,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1123,Zhuanghe-1,Zhuanghe-1,Zhuanghe,39.6762008587965,123.019112490021,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1124,Zhuanghe-2,Zhuanghe-2,Zhuanghe,39.6762008587965,123.019112490021,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1125,Zhuanghe-3,Zhuanghe-3,Zhuanghe,39.6762008587965,123.019112490021,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1126,Zhuanghe-4,Zhuanghe-4,Zhuanghe,39.6762008587965,123.019112490021,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1127,Zhuanghe-5,Zhuanghe-5,Zhuanghe,39.6762008587965,123.019112490021,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1128,Zhuanghe-6,Zhuanghe-6,Zhuanghe,39.6762008587965,123.019112490021,China,CN,Planned,,,,,,1200,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1129,Dukovany-5,Dukovany-5,Dukovany,49.088775,16.14885,Czechia,CZ,Planned,,,,,,1050,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1130,Dukovany-6,Dukovany-6,Dukovany,49.088775,16.14885,Czechia,CZ,Planned,,,,,,1050,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1131,Temelin SMR,Temelin SMR,Temelin,49.180949999999996,14.376999999999999,Czechia,CZ,Planned,,,,,,470,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1132,Penly 3,Penly-3,Penly,49.9748,1.21494,France,FR,Planned,,,,,,1650,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1133,Penly 4,Penly-4,Penly,49.9748,1.21494,France,FR,Planned,,,,,,1650,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1134,PAKS-2,Paks-2,Paks,46.574,18.8562,Hungary,HU,Operational,PWR,VVER V-213,1974-08-01,1984-11-14,,410,"Paks Nuclear Power Plant, Ltd.",2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,https://world-nuclear.org/nuclear-reactor-database/details/paks-2
1135,Chutka-1,Chutka-1,Chutka,22.7762579840683,80.089388025561,India,IN,Planned,,,,,,700,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1136,Chutka-2,Chutka-2,Chutka,22.7762579840683,80.089388025561,India,IN,Planned,,,,,,700,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1137,Gorakhpur-1,Gorakhpur-1,Gorakhpur,29.4464032781004,75.6441674064279,India,IN,Planned,,,,,,700,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1138,Gorakhpur-2,Gorakhpur-2,Gorakhpur,29.4464032781004,75.6441674064279,India,IN,Planned,,,,,,700,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1139,Gorakhpur-3,Gorakhpur-3,Gorakhpur,29.4464032781004,75.6441674064279,India,IN,Planned,,,,,,700,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1140,Gorakhpur-4,Gorakhpur-4,Gorakhpur,29.4464032781004,75.6441674064279,India,IN,Planned,,,,,,700,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
1141,Kalpakkam-1,Kalpakkam-1,Kalpakkam,12.5479767345532,80.1695956942286,India,IN,Planned,,,,,,500,,2026-03-27T00:19:47Z,WNA Explorer / Reactor Database,,
